stat_id,city_id,stat_date,avg_pm_cn1,avg_pm_cn2,avg_pm_cn3,avg_pm_us,avg_pm,max_pm,min_pm,aqi_level
2639,2,2013-01-11,43.0,50.625,,50.5625,46.8125,50.625,43.0,2
2640,2,2014-09-24,31.541666,27.869565,,19.5,29.705615,31.541666,19.5,1
2641,1,2013-04-23,197.695652,198.833333,154.304347,206.291666,183.61111,206.291666,154.304347,5
2642,2,2015-10-26,44.416666,49.125,,43.791666,46.770833,49.125,43.791666,2
2643,3,2013-02-21,100.125,90.375,,105.772727,95.25,105.772727,90.375,3
2644,3,2013-11-06,46.625,43.125,,74.75,44.875,74.75,43.125,2
2645,4,2014-01-06,153.041666,148.791666,,153.041666,150.916666,153.041666,148.791666,5
2646,4,2015-08-24,40.708333,49.0,,40.708333,44.854166,49.0,40.708333,2
2647,5,2013-09-04,46.954545,40.55,,49.666666,43.752272,49.666666,40.55,2
2648,2,2014-12-16,74.90909,76.833333,,76.333333,75.871211,76.833333,74.90909,3
2649,3,2013-04-09,98.6,95.166666,,,96.883333,98.6,95.166666,3
2650,1,2014-06-03,33.708333,43.666666,37.958333,41.458333,38.444444,43.666666,33.708333,2
2651,1,2015-03-03,9.608695,9.73913,7.869565,7.75,9.072463,9.73913,7.75,1
2652,2,2013-02-15,,65.958333,,71.5,65.958333,71.5,65.958333,2
2653,2,2013-08-08,68.458333,70.041666,,54.208333,69.249999,70.041666,54.208333,2
2654,3,2014-04-01,38.611111,36.944444,,37.111111,37.777777,38.611111,36.944444,2
2655,3,2015-01-01,134.380952,144.809523,,173.761904,139.595237,173.761904,134.380952,4
2656,5,2014-11-30,87.913043,88.47826,,91.130434,88.195651,91.130434,87.913043,3
2657,5,2015-08-30,29.75,27.958333,,24.708333,28.854166,29.75,24.708333,1
2658,3,2014-12-22,97.625,115.5,,104.826086,106.5625,115.5,97.625,3
2659,5,2014-03-03,119.304347,103.217391,,105.043478,111.260869,119.304347,103.217391,3
2660,1,2013-06-11,61.083333,66.708333,58.791666,61.958333,62.194444,66.708333,58.791666,2
2661,5,2013-01-29,159.75,153.588235,,,156.669117,159.75,153.588235,5
2662,5,2015-11-22,91.73913,100.782608,,108.695652,96.260869,108.695652,91.73913,3
2663,1,2013-08-25,41.791666,42.25,41.958333,43.791666,41.999999,43.791666,41.791666,2
2664,2,2014-04-18,58.772727,69.375,,59.583333,64.073863,69.375,58.772727,2
2665,2,2015-06-24,69.0,63.916666,,53.173913,66.458333,69.0,53.173913,2
2666,3,2013-06-23,24.708333,26.157894,,31.0,25.433113,31.0,24.708333,1
2667,4,2014-02-16,71.708333,68.7,,71.708333,70.204166,71.708333,68.7,2
2668,4,2015-04-22,29.583333,41.708333,,29.583333,35.645833,41.708333,29.583333,2
2669,5,2013-04-21,69.285714,71.285714,,,70.285714,71.285714,69.285714,2
2670,1,2013-01-28,348.291666,,344.333333,406.375,346.312499,406.375,344.333333,6
2671,2,2014-11-15,33.916666,35.434782,,37.833333,34.675724,37.833333,33.916666,1
2672,4,2014-09-13,22.416666,23.791666,,22.416666,23.104166,23.791666,22.416666,1
2673,4,2015-11-19,61.416666,66.541666,,61.416666,63.979166,66.541666,61.416666,2
2674,4,2013-07-30,40.458333,27.111111,,40.458333,33.784722,40.458333,27.111111,1
2675,5,2015-12-03,33.130434,41.869565,,34.47826,37.499999,41.869565,33.130434,2
2676,4,2012-05-04,114.913043,,,114.913043,114.913043,114.913043,114.913043,3
2677,4,2012-12-21,106.0,,,106.0,106.0,106.0,106.0,3
2678,1,2014-09-18,67.583333,69.666666,58.636363,68.875,65.295454,69.666666,58.636363,2
2679,5,2014-10-20,73.291666,70.5,,80.782608,71.895833,80.782608,70.5,2
2680,5,2015-07-20,33.583333,29.375,,40.3,31.479166,40.3,29.375,1
2681,1,2015-10-23,58.217391,,59.130434,51.913043,58.673912,59.130434,51.913043,2
2682,3,2014-06-15,51.916666,50.291666,,71.833333,51.104166,71.833333,50.291666,2
2683,4,2012-05-24,29.083333,,,29.083333,29.083333,29.083333,29.083333,1
2684,4,2013-02-24,74.833333,69.833333,,74.833333,72.333333,74.833333,69.833333,2
2685,4,2014-11-04,67.333333,62.958333,,67.333333,65.145833,67.333333,62.958333,2
2686,1,2014-01-20,7.458333,7.166666,8.625,10.25,7.749999,10.25,7.166666,1
2687,2,2014-09-01,40.285714,41.304347,,30.0,40.79503,41.304347,30.0,2
2688,2,2015-06-01,62.666666,54.208333,,47.25,58.437499,62.666666,47.25,2
2689,2,2015-01-18,87.391304,87.086956,,90.666666,87.23913,90.666666,87.086956,3
2690,3,2013-11-29,98.333333,88.380952,,,93.357142,98.333333,88.380952,3
2691,4,2014-07-22,55.75,75.208333,,55.75,65.479166,75.208333,55.75,2
2692,5,2013-09-27,57.181818,48.772727,,51.772727,52.977272,57.181818,48.772727,2
2693,2,2015-08-15,26.166666,21.375,,22.708333,23.770833,26.166666,21.375,1
2694,4,2015-06-13,26.125,33.75,,26.125,29.9375,33.75,26.125,1
2695,1,2014-08-17,50.375,55.5,47.708333,48.083333,51.194444,55.5,47.708333,2
2696,2,2013-04-26,61.608695,35.45,,53.083333,48.529347,61.608695,35.45,2
2697,3,2015-08-21,57.916666,62.541666,,63.5,60.229166,63.5,57.916666,2
2698,4,2012-10-30,32.875,,,32.875,32.875,32.875,32.875,1
2699,4,2015-02-08,74.333333,71.416666,,74.333333,72.874999,74.333333,71.416666,2
2700,1,2015-03-26,100.125,105.47826,129.590909,98.875,111.731389,129.590909,98.875,3
2701,2,2015-11-07,49.125,45.916666,,48.130434,47.520833,49.125,45.916666,2
2702,4,2013-02-04,116.708333,100.318181,,116.708333,108.513257,116.708333,100.318181,3
2703,4,2013-09-21,38.375,45.458333,,38.375,41.916666,45.458333,38.375,2
2704,1,2014-11-09,49.0,73.666666,68.291666,65.5,63.652777,73.666666,49.0,2
2705,1,2015-08-09,60.916666,57.416666,53.541666,54.333333,57.291666,60.916666,53.541666,2
2706,5,2014-12-11,73.869565,65.565217,,80.826086,69.717391,80.826086,65.565217,2
2707,5,2015-09-11,20.041666,15.583333,,16.695652,17.812499,20.041666,15.583333,1
2708,2,2013-08-31,16.375,19.869565,,19.117647,18.122282,19.869565,16.375,1
2709,3,2014-07-16,42.190476,33.238095,,50.818181,37.714285,50.818181,33.238095,2
2710,3,2015-04-16,98.0,85.708333,,91.416666,91.854166,98.0,85.708333,3
2711,5,2014-05-14,32.291666,23.25,,33.041666,27.770833,33.041666,23.25,1
2712,5,2015-02-14,159.708333,131.583333,,128.823529,145.645833,159.708333,128.823529,4
2713,1,2015-11-01,82.444444,130.0,79.777777,76.722222,97.407407,130.0,76.722222,3
2714,2,2014-07-10,106.5,101.375,,79.375,103.9375,106.5,79.375,3
2715,2,2015-04-10,44.916666,46.333333,,39.142857,45.624999,46.333333,39.142857,2
2716,5,2014-09-19,75.0,63.625,,60.25,69.3125,75.0,60.25,2
2717,5,2015-06-19,29.041666,24.041666,,25.833333,26.541666,29.041666,24.041666,1
2718,2,2013-11-23,65.083333,91.043478,,64.541666,78.063405,91.043478,64.541666,3
2719,3,2014-04-24,110.666666,85.458333,,98.826086,98.062499,110.666666,85.458333,3
2720,3,2015-01-24,144.583333,157.958333,,169.0,151.270833,169.0,144.583333,5
2721,4,2014-12-05,26.5,27.863636,,26.5,27.181818,27.863636,26.5,1
2722,4,2015-09-05,21.791666,28.541666,,21.791666,25.166666,28.541666,21.791666,1
2723,4,2011-12-15,76.166666,,,76.166666,76.166666,76.166666,76.166666,3
2724,1,2013-09-29,228.75,204.47826,217.958333,226.625,217.062197,228.75,204.47826,5
2725,2,2015-05-20,51.0,45.260869,,43.791666,48.130434,51.0,43.791666,2
2726,5,2013-05-25,95.157894,99.8,,75.631578,97.478947,99.8,75.631578,3
2727,1,2015-11-07,13.833333,,14.916666,15.333333,14.374999,15.333333,13.833333,1
2728,2,2015-10-06,18.333333,15.5,,17.0,16.916666,18.333333,15.5,1
2729,3,2014-06-09,56.75,51.708333,,74.666666,54.229166,74.666666,51.708333,2
2730,4,2014-05-08,66.791666,52.416666,,66.791666,59.604166,66.791666,52.416666,2
2731,5,2015-07-03,32.291666,28.0,,31.73913,30.145833,32.291666,28.0,1
2732,5,2015-11-25,56.416666,59.916666,,67.791666,58.166666,67.791666,56.416666,2
2733,1,2015-06-21,49.333333,41.25,47.0,42.791666,45.861111,49.333333,41.25,2
2734,4,2012-07-21,67.583333,,,67.583333,67.583333,67.583333,67.583333,2
2735,5,2015-02-17,57.625,48.041666,,63.458333,52.833333,63.458333,48.041666,2
2736,1,2013-05-07,171.695652,310.347826,160.545454,180.521739,214.19631,310.347826,160.545454,5
2737,3,2014-02-10,83.458333,86.041666,,72.208333,84.749999,86.041666,72.208333,3
2738,2,2014-12-19,74.5,79.869565,,73.458333,77.184782,79.869565,73.458333,3
2739,2,2015-09-19,21.666666,17.25,,18.583333,19.458333,21.666666,17.25,1
2740,3,2014-11-18,,51.125,,54.0,51.125,54.0,51.125,2
2741,3,2015-08-18,27.333333,26.666666,,35.25,26.999999,35.25,26.666666,1
2742,2,2014-03-11,50.5,52.521739,,46.25,51.510869,52.521739,46.25,2
2743,1,2014-06-06,52.25,55.708333,52.75,55.347826,53.569444,55.708333,52.25,2
2744,2,2014-05-05,30.958333,31.608695,,34.0,31.283514,34.0,30.958333,1
2745,2,2015-12-11,84.391304,80.875,,78.958333,82.633152,84.391304,78.958333,3
2746,3,2015-11-10,38.0,34.125,,48.125,36.0625,48.125,34.125,2
2747,5,2014-02-02,55.125,49.708333,,49.434782,52.416666,55.125,49.434782,2
2748,4,2013-07-13,66.75,,,66.75,66.75,66.75,66.75,2
2749,5,2013-12-05,38.7,27.45,,40.1,33.075,40.1,27.45,1
2750,1,2015-04-27,86.75,112.291666,85.47826,91.416666,94.839975,112.291666,85.47826,3
2751,2,2015-03-26,20.958333,24.625,,25.086956,22.791666,25.086956,20.958333,1
2752,3,2014-10-31,28.541666,27.833333,,40.041666,28.187499,40.041666,27.833333,1
2753,4,2013-02-27,110.458333,91.583333,,110.458333,101.020833,110.458333,91.583333,3
2754,4,2014-09-30,55.083333,78.458333,,55.083333,66.770833,78.458333,55.083333,2
2755,5,2013-01-26,240.041666,196.166666,,,218.104166,240.041666,196.166666,5
2756,5,2014-10-03,48.666666,43.666666,,47.833333,46.166666,48.666666,43.666666,2
2757,1,2013-10-16,47.9,55.791666,58.458333,64.041666,54.049999,64.041666,47.9,2
2758,4,2015-11-16,23.833333,29.347826,,23.833333,26.590579,29.347826,23.833333,1
2759,5,2013-06-12,43.666666,44.25,,27.583333,43.958333,44.25,27.583333,2
2760,5,2013-10-11,28.166666,30.166666,,31.333333,29.166666,31.333333,28.166666,1
2761,2,2014-10-25,27.782608,32.666666,,27.666666,30.224637,32.666666,27.666666,1
2762,2,2015-07-25,61.458333,49.791666,,48.75,55.624999,61.458333,48.75,2
2763,3,2015-12-17,103.333333,73.875,,83.75,88.604166,103.333333,73.875,3
2764,1,2013-06-14,112.583333,112.681818,,108.166666,112.632575,112.681818,108.166666,3
2765,5,2013-07-19,51.5,25.166666,,24.260869,38.333333,51.5,24.260869,2
2766,3,2014-09-24,26.708333,26.956521,,31.173913,26.832427,31.173913,26.708333,1
2767,3,2015-06-24,16.0,12.166666,,21.25,14.083333,21.25,12.166666,1
2768,4,2012-10-13,128.666666,,,128.666666,128.666666,128.666666,128.666666,4
2769,4,2014-11-24,39.708333,40.75,,39.708333,40.229166,40.75,39.708333,2
2770,3,2014-12-02,56.35,50.9,,59.65,53.625,59.65,50.9,2
2771,3,2015-07-31,43.125,43.5,,50.916666,43.3125,50.916666,43.125,2
2772,4,2012-05-27,47.791666,,,47.791666,47.791666,47.791666,47.791666,2
2773,4,2015-06-30,22.708333,28.208333,,22.708333,25.458333,28.208333,22.708333,1
2774,2,2013-09-12,26.25,29.210526,,20.5,27.730263,29.210526,20.5,1
2775,2,2015-08-12,27.588235,24.583333,,30.125,26.085784,30.125,24.583333,1
2776,3,2014-08-03,59.5,50.541666,,65.875,55.020833,65.875,50.541666,2
2777,3,2014-12-25,126.695652,142.869565,,164.086956,134.782608,164.086956,126.695652,4
2778,4,2013-05-19,31.434782,33.058823,,31.434782,32.246802,33.058823,31.434782,1
2779,5,2013-04-18,32.75,30.125,,,31.4375,32.75,30.125,1
2780,1,2014-12-13,36.791666,56.541666,50.041666,51.333333,47.791666,56.541666,36.791666,2
2781,1,2015-09-13,22.791666,11.857142,16.75,18.958333,17.132936,22.791666,11.857142,1
2782,2,2014-09-04,110.083333,114.260869,,95.25,112.172101,114.260869,95.25,3
2783,2,2015-06-04,32.458333,27.083333,,24.5,29.770833,32.458333,24.5,1
2784,3,2013-04-15,113.636363,97.076923,,,105.356643,113.636363,97.076923,3
2785,4,2012-06-14,67.291666,,,67.291666,67.291666,67.291666,67.291666,2
2786,4,2013-03-14,65.208333,65.333333,,65.208333,65.270833,65.333333,65.208333,2
2787,4,2014-11-01,85.416666,73.333333,,85.416666,79.374999,85.416666,73.333333,3
2788,4,2015-02-11,136.875,115.625,,136.875,126.25,136.875,115.625,4
2789,5,2015-01-10,128.333333,144.125,,158.708333,136.229166,158.708333,128.333333,4
2790,4,2013-12-22,69.333333,74.458333,,69.333333,71.895833,74.458333,69.333333,2
2791,4,2014-01-29,89.916666,98.166666,,89.916666,94.041666,98.166666,89.916666,3
2792,1,2013-08-08,36.208333,55.25,34.666666,32.291666,42.041666,55.25,32.291666,2
2793,2,2014-08-20,23.826086,23.73913,,15.041666,23.782608,23.826086,15.041666,1
2794,5,2013-04-04,58.666666,53.708333,,,56.187499,58.666666,53.708333,2
2795,1,2013-05-30,62.458333,66.833333,56.083333,59.375,61.791666,66.833333,56.083333,2
2796,3,2015-09-02,54.958333,53.333333,,69.0,54.145833,69.0,53.333333,2
2797,1,2014-04-09,109.454545,130.863636,98.882352,146.590909,113.066844,146.590909,98.882352,3
2798,1,2014-09-21,97.291666,98.041666,87.666666,89.708333,94.333332,98.041666,87.666666,3
2799,2,2013-07-07,48.954545,52.227272,,35.583333,50.590908,52.227272,35.583333,2
2800,2,2014-11-12,139.636363,141.291666,,125.25,140.464014,141.291666,125.25,4
2801,3,2014-01-23,245.208333,263.583333,,219.666666,254.395833,263.583333,219.666666,6
2802,4,2015-12-06,7.625,9.291666,,7.625,8.458333,9.291666,7.625,1
2803,5,2014-05-17,49.125,41.041666,,53.583333,45.083333,53.583333,41.041666,2
2804,1,2013-08-22,121.791666,73.041666,119.173913,121.238095,104.669081,121.791666,73.041666,3
2805,5,2014-08-09,34.166666,34.375,,32.416666,34.270833,34.375,32.416666,1
2806,5,2015-05-09,23.333333,25.125,,34.375,24.229166,34.375,23.333333,1
2807,1,2013-07-01,152.727272,160.954545,161.809523,139.136363,158.497113,161.809523,139.136363,5
2808,1,2014-08-14,33.583333,38.375,29.666666,28.416666,33.874999,38.375,28.416666,1
2809,1,2015-05-14,20.125,32.416666,27.833333,20.625,26.791666,32.416666,20.125,1
2810,2,2014-01-17,99.73913,110.416666,,94.083333,105.077898,110.416666,94.083333,3
2811,2,2013-08-28,35.181818,34.583333,,24.583333,34.882575,35.181818,24.583333,1
2812,3,2013-12-16,86.714285,83.875,,80.863636,85.294642,86.714285,80.863636,3
2813,4,2014-08-09,17.0,28.875,,17.0,22.9375,28.875,17.0,1
2814,5,2015-04-02,68.125,68.708333,,71.173913,68.416666,71.173913,68.125,2
2815,2,2013-04-09,59.90909,66.958333,,56.75,63.433711,66.958333,56.75,2
2816,4,2014-01-12,84.416666,92.041666,,84.416666,88.229166,92.041666,84.416666,3
2817,1,2015-10-17,325.333333,,334.041666,302.666666,329.687499,334.041666,302.666666,6
2818,2,2013-11-06,139.318181,133.85,,115.125,136.58409,139.318181,115.125,4
2819,4,2012-06-08,39.833333,,,39.833333,39.833333,39.833333,39.833333,2
2820,4,2012-11-17,17.25,,,17.25,17.25,17.25,17.25,1
2821,4,2014-10-20,58.708333,59.0,,58.708333,58.854166,59.0,58.708333,2
2822,5,2015-06-13,47.25,43.541666,,52.666666,45.395833,52.666666,43.541666,2
2823,1,2014-08-31,84.625,79.75,72.166666,89.458333,78.847222,89.458333,72.166666,3
2824,1,2015-01-09,88.875,114.458333,106.0,99.791666,103.111111,114.458333,88.875,3
2825,2,2013-11-29,56.208333,93.0,,62.416666,74.604166,93.0,56.208333,2
2826,3,2013-07-30,37.041666,28.708333,,36.291666,32.874999,37.041666,28.708333,1
2827,4,2015-05-26,37.708333,33.421052,,37.708333,35.564692,37.708333,33.421052,2
2828,5,2014-04-27,50.0,44.9,,39.083333,47.45,50.0,39.083333,2
2829,1,2015-12-28,117.416666,119.583333,111.833333,112.416666,116.277777,119.583333,111.833333,4
2830,2,2013-02-21,58.958333,59.833333,,65.041666,59.395833,65.041666,58.958333,2
2831,3,2013-07-07,66.208333,48.0,,57.625,57.104166,66.208333,48.0,2
2832,4,2015-10-12,39.125,45.583333,,39.125,42.354166,45.583333,39.125,2
2833,3,2015-02-28,23.625,23.208333,,32.541666,23.416666,32.541666,23.208333,1
2834,4,2015-08-01,15.166666,20.625,,15.166666,17.895833,20.625,15.166666,1
2835,5,2014-04-10,50.130434,45.833333,,48.291666,47.981883,50.130434,45.833333,2
2836,1,2014-06-20,34.708333,50.291666,42.25,45.875,42.416666,50.291666,34.708333,2
2837,1,2015-03-20,41.291666,68.411764,48.708333,43.541666,52.803921,68.411764,41.291666,2
2838,1,2014-10-25,328.083333,373.666666,349.291666,366.958333,350.347221,373.666666,328.083333,6
2839,4,2015-05-09,19.736842,26.708333,,19.736842,23.222587,26.708333,19.736842,1
2840,1,2014-03-05,22.625,24.166666,21.916666,24.875,22.902777,24.875,21.916666,1
2841,4,2013-03-08,121.291666,110.291666,,121.291666,115.791666,121.291666,110.291666,4
2842,4,2013-08-17,27.416666,,,27.416666,27.416666,27.416666,27.416666,1
2843,1,2015-05-31,56.833333,50.041666,57.708333,59.416666,54.86111,59.416666,50.041666,2
2844,3,2015-05-03,47.208333,54.208333,,57.208333,50.708333,57.208333,47.208333,2
2845,3,2015-09-25,28.75,22.458333,,33.708333,25.604166,33.708333,22.458333,1
2846,4,2014-08-26,26.791666,31.791666,,26.791666,29.291666,31.791666,26.791666,1
2847,4,2015-01-04,76.291666,72.291666,,76.291666,74.291666,76.291666,72.291666,2
2848,5,2015-01-27,36.5,30.208333,,45.333333,33.354166,45.333333,30.208333,1
2849,3,2013-01-14,243.90909,295.818181,,275.5,269.863635,295.818181,243.90909,6
2850,4,2012-08-25,40.166666,,,40.166666,40.166666,40.166666,40.166666,2
2851,4,2014-12-31,85.875,105.083333,,85.875,95.479166,105.083333,85.875,3
2852,5,2014-11-24,67.434782,54.782608,,66.636363,61.108695,67.434782,54.782608,2
2853,5,2015-08-24,28.869565,25.47826,,26.227272,27.173912,28.869565,25.47826,1
2854,3,2013-08-11,94.083333,62.916666,,83.25,78.499999,94.083333,62.916666,3
2855,4,2015-12-23,108.666666,129.75,,108.666666,119.208333,129.75,108.666666,4
2856,2,2013-09-18,16.363636,17.260869,,16.125,16.812252,17.260869,16.125,1
2857,3,2013-05-19,65.307692,49.533333,,44.8,57.420512,65.307692,44.8,2
2858,4,2012-04-20,153.791666,,,153.791666,153.791666,153.791666,153.791666,5
2859,4,2013-01-20,104.5,95.291666,,104.5,99.895833,104.5,95.291666,3
2860,4,2013-10-05,60.5,,,60.5,60.5,60.5,60.5,2
2861,1,2015-07-25,106.916666,91.083333,91.958333,80.916666,96.652777,106.916666,80.916666,3
2862,2,2013-07-24,50.05,50.5,,35.125,50.275,50.5,35.125,2
2863,3,2013-02-04,278.90909,274.272727,,278.863636,276.590908,278.90909,274.272727,6
2864,3,2014-03-17,116.125,146.791666,,129.666666,131.458333,146.791666,116.125,4
2865,5,2015-03-21,84.166666,74.208333,,85.333333,79.187499,85.333333,74.208333,3
2866,1,2015-07-02,11.0,6.416666,10.5,8.375,9.305555,11.0,6.416666,1
2867,2,2014-06-03,44.208333,47.916666,,48.5,46.062499,48.5,44.208333,2
2868,3,2013-09-01,42.521739,41.708333,,38.916666,42.115036,42.521739,38.916666,2
2869,2,2013-05-13,62.695652,63.347826,,55.875,63.021739,63.347826,55.875,2
2870,2,2014-06-26,14.277777,17.625,,16.458333,15.951388,17.625,14.277777,1
2871,5,2015-12-29,133.4,144.55,,162.55,138.975,162.55,133.4,4
2872,3,2014-02-27,41.434782,27.652173,,38.913043,34.543477,41.434782,27.652173,1
2873,1,2013-11-23,222.958333,210.125,222.541666,221.695652,218.541666,222.958333,210.125,5
2874,3,2013-03-25,64.0,68.9,,,66.45,68.9,64.0,2
2875,1,2013-02-15,35.772727,,32.826086,41.608695,34.299406,41.608695,32.826086,1
2876,1,2014-07-10,28.875,36.041666,27.541666,31.375,30.819444,36.041666,27.541666,1
2877,5,2015-10-18,31.916666,32.083333,,31.375,31.999999,32.083333,31.375,1
2878,4,2013-10-28,108.125,,,108.125,108.125,108.125,108.125,3
2879,5,2013-05-08,99.263157,84.842105,,82.631578,92.052631,99.263157,82.631578,3
2880,5,2014-06-21,77.5,45.722222,,104.277777,61.611111,104.277777,45.722222,2
2881,1,2014-03-28,128.333333,135.1,136.045454,149.40909,133.159595,149.40909,128.333333,4
2882,1,2014-10-02,64.708333,61.583333,57.5,67.416666,61.263888,67.416666,57.5,2
2883,2,2015-03-03,79.043478,79.083333,,78.833333,79.063405,79.083333,78.833333,3
2884,3,2015-10-06,99.272727,77.958333,,124.041666,88.61553,124.041666,77.958333,3
2885,2,2014-07-16,61.5,57.761904,,42.227272,59.630952,61.5,42.227272,2
2886,3,2015-03-09,99.25,87.041666,,102.833333,93.145833,102.833333,87.041666,3
2887,4,2015-07-20,24.916666,37.47826,,24.916666,31.197463,37.47826,24.916666,1
2888,5,2014-09-13,59.541666,48.291666,,54.833333,53.916666,59.541666,48.291666,2
2889,4,2013-03-31,40.75,31.208333,,40.75,35.979166,40.75,31.208333,2
2890,2,2014-10-08,22.208333,20.347826,,24.041666,21.278079,24.041666,20.347826,1
2891,2,2015-07-08,27.958333,26.458333,,25.291666,27.208333,27.958333,25.291666,1
2892,3,2013-10-22,98.636363,102.954545,,49.375,100.795454,102.954545,49.375,3
2893,4,2012-08-02,54.5,,,54.5,54.5,54.5,54.5,2
2894,4,2013-05-02,35.541666,37.0,,35.541666,36.270833,37.0,35.541666,2
2895,4,2014-03-23,76.958333,82.875,,76.958333,79.916666,82.875,76.958333,3
2896,5,2013-01-03,59.875,70.625,,,65.25,70.625,59.875,2
2897,5,2013-06-29,54.0,23.916666,,30.666666,38.958333,54.0,23.916666,2
2898,3,2014-10-14,47.25,43.666666,,58.708333,45.458333,58.708333,43.666666,2
2899,3,2015-07-14,54.583333,66.083333,,71.833333,60.333333,71.833333,54.583333,2
2900,4,2012-05-10,179.666666,,,179.666666,179.666666,179.666666,179.666666,5
2901,4,2014-06-15,104.166666,76.791666,,104.166666,90.479166,104.166666,76.791666,3
2902,4,2015-03-15,53.375,46.875,,53.375,50.125,53.375,46.875,2
2903,5,2014-02-16,81.208333,77.833333,,81.75,79.520833,81.75,77.833333,3
2904,2,2015-02-18,71.190476,69.375,,65.875,70.282738,71.190476,65.875,2
2905,1,2013-12-31,53.666666,43.625,51.875,49.333333,49.722222,53.666666,43.625,2
2906,3,2014-08-16,50.722222,52.523809,,83.75,51.623015,83.75,50.722222,2
2907,3,2015-06-03,23.416666,21.125,,29.75,22.270833,29.75,21.125,1
2908,4,2013-04-19,34.166666,37.333333,,34.166666,35.749999,37.333333,34.166666,2
2909,4,2015-09-24,26.875,31.333333,,26.875,29.104166,31.333333,26.875,1
2910,5,2013-08-27,30.304347,36.142857,,48.227272,33.223602,48.227272,30.304347,1
2911,1,2013-03-23,50.916666,51.166666,50.166666,55.166666,50.749999,55.166666,50.166666,2
2912,1,2013-12-08,210.583333,186.708333,206.75,214.416666,201.347222,214.416666,186.708333,5
2913,5,2013-08-04,171.619047,88.391304,,,130.005175,171.619047,88.391304,4
2914,3,2014-06-11,48.625,49.083333,,70.458333,48.854166,70.458333,48.625,2
2915,5,2014-04-09,90.0,88.833333,,75.708333,89.416666,90.0,75.708333,3
2916,2,2015-11-03,91.041666,92.291666,,84.291666,91.666666,92.291666,84.291666,3
2917,5,2015-04-24,39.291666,36.458333,,41.875,37.874999,41.875,36.458333,2
2918,1,2013-02-13,271.583333,,269.0,315.041666,270.291666,315.041666,269.0,6
2919,2,2015-11-26,52.391304,55.0,,57.166666,53.695652,57.166666,52.391304,2
2920,2,2015-12-13,64.956521,64.583333,,62.458333,64.769927,64.956521,62.458333,2
2921,3,2013-10-29,74.695652,75.434782,,38.142857,75.065217,75.434782,38.142857,3
2922,5,2014-06-14,43.458333,41.208333,,68.363636,42.333333,68.363636,41.208333,2
2923,5,2015-03-14,90.416666,70.208333,,86.958333,80.312499,90.416666,70.208333,3
2924,5,2015-04-01,57.666666,52.416666,,57.083333,55.041666,57.666666,52.416666,2
2925,2,2015-03-05,14.666666,15.166666,,22.291666,14.916666,22.291666,14.666666,1
2926,3,2013-01-21,96.375,100.416666,,102.666666,98.395833,102.666666,96.375,3
2927,3,2013-10-06,89.521739,76.863636,,87.625,83.192687,89.521739,76.863636,3
2928,5,2015-12-22,234.714285,256.809523,,265.428571,245.761904,265.428571,234.714285,5
2929,2,2014-02-03,48.260869,63.681818,,50.75,55.971343,63.681818,48.260869,2
2930,2,2015-03-28,78.916666,75.875,,68.25,77.395833,78.916666,68.25,3
2931,4,2012-04-27,108.173913,,,108.173913,108.173913,108.173913,108.173913,3
2932,3,2013-09-19,37.0,35.458333,,40.541666,36.229166,40.541666,35.458333,2
2933,5,2013-07-17,47.0,33.666666,,35.791666,40.333333,47.0,33.666666,2
2934,3,2015-05-16,34.375,41.375,,37.666666,37.875,41.375,34.375,2
2935,4,2012-07-19,33.904761,,,33.904761,33.904761,33.904761,33.904761,1
2936,4,2014-12-24,83.708333,102.785714,,83.708333,93.247023,102.785714,83.708333,3
2937,2,2013-07-31,51.708333,55.208333,,37.583333,53.458333,55.208333,37.583333,2
2938,2,2015-01-31,31.304347,35.083333,,38.75,33.19384,38.75,31.304347,1
2939,4,2015-01-03,116.625,111.75,,116.625,114.1875,116.625,111.75,3
2940,1,2014-07-26,111.0,104.125,98.083333,93.0,104.402777,111.0,93.0,3
2941,1,2014-11-28,74.0,114.625,96.458333,103.083333,95.027777,114.625,74.0,3
2942,1,2015-08-28,16.75,9.0,11.708333,15.416666,12.486111,16.75,9.0,1
2943,3,2014-09-26,82.416666,90.521739,,101.428571,86.469202,101.428571,82.416666,3
2944,3,2015-06-26,,50.458333,,69.590909,50.458333,69.590909,50.458333,2
2945,1,2014-10-18,176.458333,,216.958333,211.583333,196.708333,216.958333,176.458333,5
2946,1,2015-07-18,54.041666,46.125,39.833333,42.833333,46.666666,54.041666,39.833333,2
2947,2,2013-06-21,45.083333,51.416666,,40.333333,48.249999,51.416666,40.333333,2
2948,4,2012-08-29,83.0,,,83.0,83.0,83.0,83.0,3
2949,2,2013-03-29,42.333333,38.333333,,47.75,40.333333,47.75,38.333333,2
2950,4,2013-01-27,60.25,,,60.25,60.25,60.25,60.25,2
2951,5,2013-11-19,32.916666,23.75,,31.541666,28.333333,32.916666,23.75,1
2952,1,2013-06-15,133.25,139.791666,,125.708333,136.520833,139.791666,125.708333,4
2953,2,2013-03-06,82.5,93.875,,79.0,88.1875,93.875,79.0,3
2954,3,2013-04-13,77.588235,64.882352,,,71.235293,77.588235,64.882352,2
2955,4,2013-01-04,34.416666,34.791666,,34.416666,34.604166,34.791666,34.416666,1
2956,4,2014-08-22,32.47826,42.5,,32.47826,37.48913,42.5,32.47826,2
2957,5,2013-02-11,198.416666,217.791666,,,208.104166,217.791666,198.416666,5
